Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
EVLV,EVOLV TECHNOLOGIES HOLDINGS INC CL,Information Technology,Equity,13961509.41,0.02,13961509.41,3516753,3.97,United States,NASDAQ,USD,1,USD,-
PX,P10 INC CLASS A,Financials,Equity,13938649.2,0.02,13938649.2,1106242,12.6,United States,New York Stock Exchange Inc.,USD,1,USD,-
IIIN,INSTEEL INDUSTRIES INC,Industrials,Equity,13890599.8,0.02,13890599.8,504196,27.55,United States,New York Stock Exchange Inc.,USD,1,USD,-
SCHL,SCHOLASTIC CORP,Communication,Equity,13891703.71,0.02,13891703.71,652499,21.29,United States,NASDAQ,USD,1,USD,-
MITK,MITEK SYSTEMS INC,Information Technology,Equity,13874966.4,0.02,13874966.4,1222464,11.35,United States,NASDAQ,USD,1,USD,-
HONE,HARBORONE BANCORP INC,Financials,Equity,13863761.23,0.02,13863761.23,1156277,11.99,United States,NASDAQ,USD,1,USD,-
ORIC,ORIC PHARMACEUTICALS INC,Health Care,Equity,13825226.25,0.02,13825226.25,1675785,8.25,United States,NASDAQ,USD,1,USD,-
BYRN,BYRNA TECHNOLOGIES INC,Industrials,Equity,13820054.94,0.02,13820054.94,459749,30.06,United States,NASDAQ,USD,1,USD,-
MPB,MID PENN BANCORP INC,Financials,Equity,13805565.76,0.02,13805565.76,477536,28.91,United States,NASDAQ,USD,1,USD,-
PACB,PACIFIC BIOSCIENCES OF CALIFORNIA,Health Care,Equity,13798960.56,0.02,13798960.56,7418796,1.86,United States,NASDAQ,USD,1,USD,-
CHCT,COMMUNITY HEALTHCARE TRUST INC,Real Estate,Equity,13767307.7,0.02,13767307.7,750262,18.35,United States,New York Stock Exchange Inc.,USD,1,USD,-
ZIP,ZIPRECRUITER INC CLASS A,Communication,Equity,13749736.26,0.02,13749736.26,1939314,7.09,United States,New York Stock Exchange Inc.,USD,1,USD,-
CTO,CTO REALTY GROWTH INC,Real Estate,Equity,13717604.2,0.02,13717604.2,707093,19.4,United States,New York Stock Exchange Inc.,USD,1,USD,-
KROS,KEROS THERAPEUTICS INC,Health Care,Equity,13691702.06,0.02,13691702.06,833843,16.42,United States,NASDAQ,USD,1,USD,-
CRMD,CORMEDIX INC,Health Care,Equity,13608896,0.02,13608896,1657600,8.21,United States,NASDAQ,USD,1,USD,-
EBF,ENNIS INC,Industrials,Equity,13598994.65,0.02,13598994.65,646033,21.05,United States,New York Stock Exchange Inc.,USD,1,USD,-
NUVB,NUVATION BIO INC CLASS A,Health Care,Equity,13587791.88,0.02,13587791.88,4923113,2.76,United States,New York Stock Exchange Inc.,USD,1,USD,-
DIN,DINE BRANDS GLOBAL INC,Consumer Discretionary,Equity,13535899.44,0.02,13535899.44,441484,30.66,United States,New York Stock Exchange Inc.,USD,1,USD,-
WLDN,WILLDAN GROUP INC,Industrials,Equity,13515211.47,0.02,13515211.47,351867,38.41,United States,NASDAQ,USD,1,USD,-
PFIS,PEOPLES FINANCIAL SERVICES CORP,Financials,Equity,13494299.52,0.02,13494299.52,264128,51.09,United States,NASDAQ,USD,1,USD,-
ACCO,ACCO BRANDS CORP,Industrials,Equity,13495020,0.02,13495020,2570480,5.25,United States,New York Stock Exchange Inc.,USD,1,USD,-
ANNX,ANNEXON INC,Health Care,Equity,13478891.91,0.02,13478891.91,2597089,5.19,United States,NASDAQ,USD,1,USD,-
PACS,PACS GROUP INC,Health Care,Equity,13467457.62,0.02,13467457.62,1035162,13.01,United States,New York Stock Exchange Inc.,USD,1,USD,-
MSBI,MIDLAND STATES BANCORP INC,Financials,Equity,13453669.14,0.02,13453669.14,551154,24.41,United States,NASDAQ,USD,1,USD,-
EVER,EVERQUOTE INC CLASS A,Communication,Equity,13427014.56,0.02,13427014.56,682267,19.68,United States,NASDAQ,USD,1,USD,-
FPI,FARMLAND PARTNERS INC,Real Estate,Equity,13387392.46,0.02,13387392.46,1157078,11.57,United States,New York Stock Exchange Inc.,USD,1,USD,-
CLW,CLEARWATER PAPER CORP,Materials,Equity,13375464.29,0.02,13375464.29,440417,30.37,United States,New York Stock Exchange Inc.,USD,1,USD,-
HUMA,HUMACYTE INC,Health Care,Equity,13354566.5,0.02,13354566.5,2428103,5.5,United States,NASDAQ,USD,1,USD,-
FARO,FARO TECHNOLOGIES INC,Information Technology,Equity,13343071.7,0.02,13343071.7,519995,25.66,United States,NASDAQ,USD,1,USD,-
NVTS,NAVITAS SEMICONDUCTOR CORP,Information Technology,Equity,13336474.97,0.02,13336474.97,3309299,4.03,United States,NASDAQ,USD,1,USD,-
HTLD,HEARTLAND EXPRESS INC,Industrials,Equity,13295675.4,0.02,13295675.4,1194580,11.13,United States,NASDAQ,USD,1,USD,-
ASC,ARDMORE SHIPPING CORP,Energy,Equity,13289823.91,0.02,13289823.91,1108409,11.99,Bermuda,New York Stock Exchange Inc.,USD,1,USD,-
NRIM,NORTHRIM BANCORP INC,Financials,Equity,13237135.62,0.02,13237135.62,171777,77.06,United States,NASDAQ,USD,1,USD,-
RYAM,RAYONIER ADVANCED MATERIALS INC,Materials,Equity,13231671.13,0.02,13231671.13,1747909,7.57,United States,New York Stock Exchange Inc.,USD,1,USD,-
RUSHB,RUSH ENTERPRISES INC CLASS B,Industrials,Equity,13199657.4,0.02,13199657.4,242730,54.38,United States,NASDAQ,USD,1,USD,-
CCO,CLEAR CHANNEL OUTDOOR HOLDINGS INC,Communication,Equity,13187149.65,0.02,13187149.65,9768259,1.35,United States,New York Stock Exchange Inc.,USD,1,USD,-
RES,RPC INC,Energy,Equity,13170597,0.02,13170597,2278650,5.78,United States,New York Stock Exchange Inc.,USD,1,USD,-
GOGO,GOGO INC,Communication,Equity,13132205.31,0.02,13132205.31,1707699,7.69,United States,NASDAQ,USD,1,USD,-
FOR,FORESTAR GROUP INC,Real Estate,Equity,13103967.4,0.02,13103967.4,509882,25.7,United States,New York Stock Exchange Inc.,USD,1,USD,-
OPK,OPKO HEALTH INC,Health Care,Equity,13092293.12,0.02,13092293.12,8846144,1.48,United States,NASDAQ,USD,1,USD,-
LASR,NLIGHT INC,Information Technology,Equity,13042186.98,0.02,13042186.98,1246863,10.46,United States,NASDAQ,USD,1,USD,-
DHC,DIVERSIFIED HEALTHCARE TRUST,Real Estate,Equity,13009742.41,0.02,13009742.41,5995273,2.17,United States,NASDAQ,USD,1,USD,-
PTLO,PORTILLO S INC CLASS A,Consumer Discretionary,Equity,13010044.4,0.02,13010044.4,1448780,8.98,United States,NASDAQ,USD,1,USD,-
CLBK,COLUMBIA FINANCIAL INC,Financials,Equity,12986507.91,0.02,12986507.91,821411,15.81,United States,NASDAQ,USD,1,USD,-
CRGX,CARGO THERAPEUTICS INC,Health Care,Equity,12983362.14,0.02,12983362.14,918201,14.14,United States,NASDAQ,USD,1,USD,-
XERS,XERIS BIOPHARMA HOLDINGS INC,Health Care,Equity,12972829.38,0.02,12972829.38,3782166,3.43,United States,NASDAQ,USD,1,USD,-
REAX,REAL BROKERAGE INC,Real Estate,Equity,12966221.29,0.02,12966221.29,2741273,4.73,Canada,NASDAQ,USD,1,USD,-
NPK,NATIONAL PRESTO INDUSTRIES INC,Industrials,Equity,12934015.2,0.02,12934015.2,133066,97.2,United States,New York Stock Exchange Inc.,USD,1,USD,-
ARHS,ARHAUS INC CLASS A,Consumer Discretionary,Equity,12924107.92,0.02,12924107.92,1395692,9.26,United States,NASDAQ,USD,1,USD,-
NAT,NORDIC AMERICAN TANKERS LTD,Energy,Equity,12886622.32,0.02,12886622.32,5217256,2.47,United States,New York Stock Exchange Inc.,USD,1,USD,-
ENFN,ENFUSION INC CLASS A,Information Technology,Equity,12890358.42,0.02,12890358.42,1277538,10.09,United States,New York Stock Exchange Inc.,USD,1,USD,-
ABUS,ARBUTUS BIOPHARMA CORP,Health Care,Equity,12876837.96,0.02,12876837.96,4011476,3.21,United States,NASDAQ,USD,1,USD,-
TRML,TOURMALINE BIO INC,Health Care,Equity,12869474.2,0.02,12869474.2,622315,20.68,United States,NASDAQ,USD,1,USD,-
NBR,NABORS INDUSTRIES LTD,Energy,Equity,12842547.2,0.02,12842547.2,250880,51.19,United States,New York Stock Exchange Inc.,USD,1,USD,-
UHT,UNIVERSAL HEALTH REALTY INCOME TRU,Real Estate,Equity,12772877.04,0.02,12772877.04,349272,36.57,United States,New York Stock Exchange Inc.,USD,1,USD,-
RICK,RCI HOSPITALITY HOLDINGS INC,Consumer Discretionary,Equity,12758931.36,0.02,12758931.36,221202,57.68,United States,NASDAQ,USD,1,USD,-
NCMI,NATIONAL CINEMEDIA INC,Communication,Equity,12717587.12,0.02,12717587.12,1923992,6.61,United States,NASDAQ,USD,1,USD,-
NRDS,NERDWALLET INC CLASS A,Financials,Equity,12687372.18,0.02,12687372.18,963354,13.17,United States,NASDAQ,USD,1,USD,-
FNA,PARAGON INC,Health Care,Equity,12632807.94,0.02,12632807.94,1239726,10.19,United States,New York Stock Exchange Inc.,USD,1,USD,-
AMRK,A MARK PRECIOUS METALS INC,Consumer Discretionary,Equity,12610422.56,0.02,12610422.56,482788,26.12,United States,NASDAQ,USD,1,USD,-
XPER,XPERI INC,Information Technology,Equity,12598387.23,0.02,12598387.23,1243671,10.13,United States,New York Stock Exchange Inc.,USD,1,USD,-
EYPT,EYEPOINT PHARMACEUTICALS INC,Health Care,Equity,12578904,0.02,12578904,1747070,7.2,United States,NASDAQ,USD,1,USD,-
OLP,ONE LIBERTY PROPERTIES REIT INC,Real Estate,Equity,12557357.07,0.02,12557357.07,468733,26.79,United States,New York Stock Exchange Inc.,USD,1,USD,-
KRNY,KEARNY FINANCIAL CORP,Financials,Equity,12558858.13,0.02,12558858.13,1776359,7.07,United States,NASDAQ,USD,1,USD,-
ATRO,ASTRONICS CORP,Industrials,Equity,12545078,0.02,12545078,782600,16.03,United States,NASDAQ,USD,1,USD,-
ERAS,ERASCA INC,Health Care,Equity,12528732.88,0.02,12528732.88,4932572,2.54,United States,NASDAQ,USD,1,USD,-
GMRE,GLOBAL MEDICAL REIT INC,Real Estate,Equity,12531341.34,0.02,12531341.34,1646694,7.61,United States,New York Stock Exchange Inc.,USD,1,USD,-
NLOP,NET LEASE OFFICE PROPERTIES,Real Estate,Equity,12524326.62,0.02,12524326.62,406502,30.81,United States,New York Stock Exchange Inc.,USD,1,USD,-
KLC,KINDERCARE LEARNING COMPANIES INC,Consumer Discretionary,Equity,12525737.38,0.02,12525737.38,703298,17.81,United States,New York Stock Exchange Inc.,USD,1,USD,-
ALRS,ALERUS FINANCIAL CORP,Financials,Equity,12503474.9,0.02,12503474.9,650545,19.22,United States,NASDAQ,USD,1,USD,-
DHIL,DIAMOND HILL INVESTMENT GROUP INC,Financials,Equity,12408136.09,0.02,12408136.09,80099,154.91,United States,NASDAQ,USD,1,USD,-
HTZ,HERTZ GLOBAL HLDGS INC,Industrials,Equity,12371096.6,0.02,12371096.6,3417430,3.62,United States,NASDAQ,USD,1,USD,-
HIFS,HINGHAM INSTITUTION FOR SAVINGS,Financials,Equity,12285179.2,0.02,12285179.2,48535,253.12,United States,NASDAQ,USD,1,USD,-
SWBI,SMITH WESSON BRANDS INC,Consumer Discretionary,Equity,12240483.78,0.02,12240483.78,1231437,9.94,United States,NASDAQ,USD,1,USD,-
CLDT,CHATHAM LODGING TRUST REIT,Real Estate,Equity,12221860.82,0.02,12221860.82,1361009,8.98,United States,New York Stock Exchange Inc.,USD,1,USD,-
KE,KIMBALL ELECTRONICS INC,Information Technology,Equity,12194550.74,0.02,12194550.74,647957,18.82,United States,NASDAQ,USD,1,USD,-
AEHR,AEHR TEST SYSTEMS,Information Technology,Equity,12177709.96,0.02,12177709.96,737596,16.51,United States,NASDAQ,USD,1,USD,-
GCO,GENESCO INC,Consumer Discretionary,Equity,12160128.24,0.02,12160128.24,288702,42.12,United States,New York Stock Exchange Inc.,USD,1,USD,-
FISI,FINANCIAL INSTITUTIONS INC,Financials,Equity,12146261.95,0.02,12146261.95,449695,27.01,United States,NASDAQ,USD,1,USD,-
NWPX,NORTHWEST PIPE,Industrials,Equity,12129147,0.02,12129147,248650,48.78,United States,NASDAQ,USD,1,USD,-
CCSI,CONSENSUS CLOUD SOLUTIONS INC,Information Technology,Equity,12082535.94,0.02,12082535.94,505334,23.91,United States,NASDAQ,USD,1,USD,-
BSRR,SIERRA BANCORP,Financials,Equity,12081200.12,0.02,12081200.12,416306,29.02,United States,NASDAQ,USD,1,USD,-
GRND,GRINDR INC,Communication,Equity,12054407.68,0.02,12054407.68,672679,17.92,United States,New York Stock Exchange Inc.,USD,1,USD,-
GHM,GRAHAM CORP,Industrials,Equity,12051601.79,0.02,12051601.79,272599,44.21,United States,New York Stock Exchange Inc.,USD,1,USD,-
BMRC,BANK OF MARIN BANCORP,Financials,Equity,12006019.2,0.02,12006019.2,510460,23.52,United States,NASDAQ,USD,1,USD,-
INVX,INNOVEX INTERNATIONAL INC,Energy,Equity,11982524.52,0.02,11982524.52,883667,13.56,United States,New York Stock Exchange Inc.,USD,1,USD,-
CVLG,COVENANT LOGISTICS GROUP INC CLASS,Industrials,Equity,11968613.55,0.02,11968613.55,219085,54.63,United States,New York Stock Exchange Inc.,USD,1,USD,-
SEMR,SEMRUSH HOLDINGS INC CLASS A,Information Technology,Equity,11946718.35,0.02,11946718.35,998055,11.97,United States,New York Stock Exchange Inc.,USD,1,USD,-
SLP,SIMULATIONS PLUS INC,Health Care,Equity,11935858.24,0.02,11935858.24,416464,28.66,United States,NASDAQ,USD,1,USD,-
EGY,VAALCO ENERGY INC,Energy,Equity,11915355.25,0.02,11915355.25,2803613,4.25,United States,New York Stock Exchange Inc.,USD,1,USD,-
EAF,GRAFTECH INTERNATIONAL LTD,Industrials,Equity,11919452.99,0.02,11919452.99,7137397,1.67,United States,New York Stock Exchange Inc.,USD,1,USD,-
CARE,CARTER BANKSHARES INC,Financials,Equity,11893300.92,0.02,11893300.92,675372,17.61,United States,NASDAQ,USD,1,USD,-
BAND,BANDWIDTH INC CLASS A,Communication,Equity,11894198.24,0.02,11894198.24,686732,17.32,United States,NASDAQ,USD,1,USD,-
CHPT,CHARGEPOINT HOLDINGS INC CLASS A,Industrials,Equity,11876537.1,0.02,11876537.1,10418015,1.14,United States,New York Stock Exchange Inc.,USD,1,USD,-
FBIZ,FIRST BUSINESS FINANCIAL SERVICES,Financials,Equity,11855560.2,0.02,11855560.2,258460,45.87,United States,NASDAQ,USD,1,USD,-
AGS,PLAYAGS INC,Consumer Discretionary,Equity,11843784.36,0.02,11843784.36,1032588,11.47,United States,New York Stock Exchange Inc.,USD,1,USD,-
UIS,UNISYS CORP,Information Technology,Equity,11835533.22,0.02,11835533.22,1843541,6.42,United States,New York Stock Exchange Inc.,USD,1,USD,-
BBAI,BIGBEAR.AI HOLDINGS INC,Information Technology,Equity,11831257.75,0.02,11831257.75,2810275,4.21,United States,New York Stock Exchange Inc.,USD,1,USD,-
RBB,RBB BANCORP,Financials,Equity,11826765.72,0.02,11826765.72,568868,20.79,United States,NASDAQ,USD,1,USD,-
PPTA,PERPETUA RESOURCES CORP,Materials,Equity,11804654.4,0.02,11804654.4,1053987,11.2,United States,NASDAQ,USD,1,USD,-
DCGO,DOCGO INC,Health Care,Equity,11785598.88,0.02,11785598.88,2690776,4.38,United States,NASDAQ,USD,1,USD,-
KODK,EASTMAN KODAK,Information Technology,Equity,11760151.25,0.02,11760151.25,1677625,7.01,United States,New York Stock Exchange Inc.,USD,1,USD,-
LIF,LIFE360 INC,Information Technology,Equity,11733606.8,0.02,11733606.8,278708,42.1,United States,NASDAQ,USD,1,USD,-
CLNE,CLEAN ENERGY FUELS CORP,Energy,Equity,11736426.24,0.02,11736426.24,4479552,2.62,United States,NASDAQ,USD,1,USD,-
ZVRA,ZEVRA THERAPEUTICS INC,Health Care,Equity,11727575.56,0.02,11727575.56,1397804,8.39,United States,NASDAQ,USD,1,USD,-
EBTC,ENTERPRISE BANCORP INC,Financials,Equity,11719664.04,0.02,11719664.04,295057,39.72,United States,NASDAQ,USD,1,USD,-
PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,Health Care,Equity,11723166,0.02,11723166,556920,21.05,United States,NASDAQ,USD,1,USD,-
SVC,SERVICE PROPERTIES TRUST,Real Estate,Equity,11725233.21,0.02,11725233.21,4708929,2.49,United States,NASDAQ,USD,1,USD,-
FUBO,FUBOTV INC,Communication,Equity,11713410,0.02,11713410,8676600,1.35,United States,New York Stock Exchange Inc.,USD,1,USD,-
IVR,INVESCO MORTGAGE CAPITAL REIT INC,Financials,Equity,11715964.64,0.02,11715964.64,1423568,8.23,United States,New York Stock Exchange Inc.,USD,1,USD,-
DDD,3D SYSTEMS CORP,Industrials,Equity,11716389.9,0.02,11716389.9,3425845,3.42,United States,New York Stock Exchange Inc.,USD,1,USD,-
HPP,HUDSON PACIFIC PROPERTIES REIT INC,Real Estate,Equity,11693691.9,0.02,11693691.9,3937270,2.97,United States,New York Stock Exchange Inc.,USD,1,USD,01-Jan-70
MEI,METHODE ELECTRONICS INC,Information Technology,Equity,11682071.54,0.02,11682071.54,955198,12.23,United States,New York Stock Exchange Inc.,USD,1,USD,-
BATRA,ATLANTA BRAVES HOLDINGS INC SERIES,Communication,Equity,11678219.46,0.02,11678219.46,289998,40.27,United States,NASDAQ,USD,1,USD,-
LIND,LINDBLAD EXPEDITIONS HOLDINGS INC,Consumer Discretionary,Equity,11656569.72,0.02,11656569.72,970572,12.01,United States,NASDAQ,USD,1,USD,-
BIGC,BIGCOMMERCE HOLDINGS INC SERIES,Information Technology,Equity,11642892.9,0.02,11642892.9,1899330,6.13,United States,NASDAQ,USD,1,USD,-
TRDA,ENTRADA THERAPEUTICS INC,Health Care,Equity,11634824.44,0.02,11634824.44,668284,17.41,United States,NASDAQ,USD,1,USD,-
PRCH,PORCH GROUP INC,Information Technology,Equity,11615444.48,0.02,11615444.48,2135192,5.44,United States,NASDAQ,USD,1,USD,-
VERV,VERVE THERAPEUTICS INC,Health Care,Equity,11608185.4,0.02,11608185.4,1928270,6.02,United States,NASDAQ,USD,1,USD,-
ALX,ALEXANDERS REIT INC,Real Estate,Equity,11577477.42,0.02,11577477.42,58419,198.18,United States,New York Stock Exchange Inc.,USD,1,USD,-
TTI,TETRA TECHNOLOGIES INC,Energy,Equity,11567632.65,0.02,11567632.65,3352937,3.45,United States,New York Stock Exchange Inc.,USD,1,USD,-
TCBX,THIRD COAST BANCSHARES INC,Financials,Equity,11554916.28,0.02,11554916.28,338556,34.13,United States,NASDAQ,USD,1,USD,-
CELC,CELCUITY INC,Health Care,Equity,11508264.48,0.02,11508264.48,831522,13.84,United States,NASDAQ,USD,1,USD,-
MXCT,MAXCYTE INC,Health Care,Equity,11492691.42,0.02,11492691.42,2782734,4.13,United States,NASDAQ,USD,1,USD,-
SFIX,STITCH FIX INC CLASS A,Consumer Discretionary,Equity,11487793.45,0.02,11487793.45,2768143,4.15,United States,NASDAQ,USD,1,USD,-
CENT,CENTRAL GARDEN AND PET,Consumer Staples,Equity,11464990.68,0.02,11464990.68,292773,39.16,United States,NASDAQ,USD,1,USD,-
ODC,OIL DRI CORPORATION OF AMERICA,Consumer Staples,Equity,11436131.88,0.02,11436131.88,130356,87.73,United States,New York Stock Exchange Inc.,USD,1,USD,-
KELYA,KELLY SERVICES INC CLASS A,Industrials,Equity,11417662.66,0.02,11417662.66,866287,13.18,United States,NASDAQ,USD,1,USD,-
SEPN,SEPTERNA INC,Health Care,Equity,11411620.94,0.02,11411620.94,450518,25.33,United States,NASDAQ,USD,1,USD,-
AMBP,ARDAGH METAL PACKAGING SA,Materials,Equity,11392783.9,0.02,11392783.9,3772445,3.02,United States,New York Stock Exchange Inc.,USD,1,USD,-
ATXS,ASTRIA THERAPEUTICS INC,Health Care,Equity,11385052.2,0.02,11385052.2,1244268,9.15,United States,NASDAQ,USD,1,USD,-
BALY,BALLY S CORP,Consumer Discretionary,Equity,11356978.97,0.02,11356978.97,636959,17.83,United States,New York Stock Exchange Inc.,USD,1,USD,-
RDUS,RADIUS RECYCLING INC CLASS A,Materials,Equity,11349213.24,0.02,11349213.24,745188,15.23,United States,NASDAQ,USD,1,USD,-
EVGO,EVGO INC CLASS A,Consumer Discretionary,Equity,11341117.2,0.02,11341117.2,2700266,4.2,United States,NASDAQ,USD,1,USD,-
ESPR,ESPERION THERAPEUTICS INC,Health Care,Equity,11322233.76,0.02,11322233.76,4965892,2.28,United States,NASDAQ,USD,1,USD,-
CVGW,CALAVO GROWERS INC,Consumer Staples,Equity,11308357.5,0.02,11308357.5,443465,25.5,United States,NASDAQ,USD,1,USD,-
PKST,PEAKSTONE REALTY TRUST CLASS E,Real Estate,Equity,11225467.08,0.02,11225467.08,1014044,11.07,United States,New York Stock Exchange Inc.,USD,1,USD,-
HCAT,HEALTH CATALYST INC,Health Care,Equity,11218175.04,0.02,11218175.04,1584488,7.08,United States,NASDAQ,USD,1,USD,-
AKBA,AKEBIA THERAPEUTICS INC,Health Care,Equity,11188312.2,0.02,11188312.2,5737596,1.95,United States,NASDAQ,USD,1,USD,-
FNKO,FUNKO INC CLASS A,Consumer Discretionary,Equity,11191930.88,0.02,11191930.88,845312,13.24,United States,NASDAQ,USD,1,USD,-
NNOX,NANO X IMAGING LTD,Health Care,Equity,11160442.26,0.02,11160442.26,1470414,7.59,Israel,NASDAQ,USD,1,USD,-
GLRE,GREENLIGHT CAPITAL LTD CLASS A,Financials,Equity,11150893.89,0.02,11150893.89,806283,13.83,United States,NASDAQ,USD,1,USD,-
GCT,GIGACLOUD TECHNOLOGY INC CLASS A,Consumer Discretionary,Equity,11156739.16,0.02,11156739.16,634988,17.57,United States,NASDAQ,USD,1,USD,-
WTBA,WEST BANCORPORATION INC,Financials,Equity,11128703.8,0.02,11128703.8,510491,21.8,United States,NASDAQ,USD,1,USD,-
KIND,NEXTDOOR HOLDINGS INC CLASS A,Communication,Equity,11072240.52,0.02,11072240.52,4575306,2.42,United States,New York Stock Exchange Inc.,USD,1,USD,-
MYE,MYERS INDUSTRIES INC,Materials,Equity,11074116.52,0.02,11074116.52,999469,11.08,United States,New York Stock Exchange Inc.,USD,1,USD,-
FMAO,FARMERS AND MERCHANTS BANCORP INC,Financials,Equity,11067228.48,0.02,11067228.48,387508,28.56,United States,NASDAQ,USD,1,USD,-
TREE,LENDINGTREE INC,Financials,Equity,11049503,0.02,11049503,281516,39.25,United States,NASDAQ,USD,1,USD,-
LXU,LSB INDUSTRIES INC,Materials,Equity,11028960.64,0.02,11028960.64,1455008,7.58,United States,New York Stock Exchange Inc.,USD,1,USD,-
LESL,LESLIES INC,Consumer Discretionary,Equity,11021969.01,0.02,11021969.01,4942587,2.23,United States,NASDAQ,USD,1,USD,-
WRLD,WORLD ACCEPTANCE CORP,Financials,Equity,11017856.46,0.02,11017856.46,99502,110.73,United States,NASDAQ,USD,1,USD,-
LINC,LINCOLN EDUCATIONAL SERVICES CORP,Consumer Discretionary,Equity,10963882.14,0.02,10963882.14,711017,15.42,United States,NASDAQ,USD,1,USD,-
LENZ,LENZ THERAPEUTICS INC,Health Care,Equity,10965821.04,0.02,10965821.04,350122,31.32,United States,NASDAQ,USD,1,USD,-
IBRX,IMMUNITYBIO INC,Health Care,Equity,10944248.4,0.02,10944248.4,3936780,2.78,United States,NASDAQ,USD,1,USD,-
FFIC,FLUSHING FINANCIAL CORP,Financials,Equity,10945669.62,0.02,10945669.62,771909,14.18,United States,NASDAQ,USD,1,USD,-
BVS,BIOVENTUS CLASS A INC,Health Care,Equity,10924634.7,0.02,10924634.7,1028685,10.62,United States,NASDAQ,USD,1,USD,-
BOW,BOWHEAD SPECIALTY HOLDINGS INC,Financials,Equity,10928608.4,0.02,10928608.4,316955,34.48,United States,New York Stock Exchange Inc.,USD,1,USD,-
FFWM,FIRST FOUNDATION INC,Financials,Equity,10917967.06,0.01,10917967.06,1825747,5.98,United States,New York Stock Exchange Inc.,USD,1,USD,-
ITIC,INVESTORS TITLE,Financials,Equity,10892546,0.01,10892546,45767,238,United States,NASDAQ,USD,1,USD,-
LMNR,LIMONEIRA,Consumer Staples,Equity,10881375.2,0.01,10881375.2,445958,24.4,United States,NASDAQ,USD,1,USD,-
SKYT,SKYWATER TECHNOLOGY INC,Information Technology,Equity,10877575.59,0.01,10877575.59,729549,14.91,United States,NASDAQ,USD,1,USD,-
BFS,SAUL CENTERS REIT INC,Real Estate,Equity,10878859.55,0.01,10878859.55,283673,38.35,United States,New York Stock Exchange Inc.,USD,1,USD,-
