,시간,종목,bb1돌파1,bb1돌파2,bb1아래,bb2아래,bb2돌파1,bb1터치,bb2돌파2,RSI다이버,정배열,SMA돌파,종가밑SMA,매수의견,매수근거,매수강도,price,손절가,손절근거,추적손절가,거래대금,손절가터치,저항선터치,손절가후보,손절가후보근거,무저항매도,매도의견,매도근거,보유의견
2702,2024-06-06 15:04:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.62,174.1,SMA_5,179.26,120372.48,False,False,0.0,,False,False,,False
2703,2024-06-06 15:05:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.73,174.45,SMA_5,179.37,120372.48,False,True,174.96,bb2_upper,False,True,|TakeProfit|,False
2704,2024-06-06 15:05:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,105.01,103.63,SMA_5,104.8,354551.4,False,True,103.52,bb2_upper,False,True,|TakeProfit|,False
2705,2024-06-06 15:05:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,839.89,817.02,SMA_5,838.22,862428.19,False,False,0.0,,False,False,,False
2706,2024-06-06 15:06:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,839.51,818.66,SMA_5,838.22,862428.19,False,True,823.58,bb2_upper,False,True,|TakeProfit|,False
2707,2024-06-06 15:06:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,105.03,103.43,SMA_5,104.82,354551.4,False,False,0.0,,False,False,,False
2708,2024-06-06 15:06:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.78,174.1,SMA_5,179.42,120372.48,False,False,0.0,,False,False,,False
2709,2024-06-06 15:07:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.72,174.45,SMA_5,179.42,120372.48,False,True,174.96,bb2_upper,False,True,|TakeProfit|,False
2710,2024-06-06 15:07:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,105.04,103.63,SMA_5,104.83,354551.4,False,True,103.52,bb2_upper,False,True,|TakeProfit|,False
2711,2024-06-06 15:07:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,839.1,817.02,SMA_5,837.42,862428.19,False,False,0.0,,False,False,,False
2712,2024-06-06 15:08:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,838.96,818.66,SMA_5,837.42,862428.19,False,True,823.58,bb2_upper,False,True,|TakeProfit|,False
2713,2024-06-06 15:08:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,105.06,103.43,SMA_5,104.85,354551.4,False,False,0.0,,False,False,,False
2714,2024-06-06 15:08:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.65,174.1,SMA_5,179.29,120372.48,False,False,0.0,,False,False,,False
2715,2024-06-06 15:09:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.87,174.45,SMA_5,179.51,120372.48,False,True,174.96,bb2_upper,False,True,|TakeProfit|,False
2716,2024-06-06 15:09:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,105.07,103.63,SMA_5,104.86,354551.4,False,True,103.52,bb2_upper,False,True,|TakeProfit|,False
2717,2024-06-06 15:09:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,838.55,817.02,SMA_5,836.87,862428.19,False,False,0.0,,False,False,,False
2718,2024-06-06 15:10:00+00:00,LLY,False,True,False,False,True,False,0,0,1.0,3,SMA_5,True,sma,1,839.15,818.66,SMA_5,837.48,862428.19,False,True,823.58,bb2_upper,False,True,|TakeProfit|,False
2719,2024-06-06 15:10:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,105.09,103.43,SMA_5,104.88,354551.4,False,False,0.0,,False,False,,False
2720,2024-06-06 15:10:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.94,174.1,SMA_5,179.58,120372.48,False,False,0.0,,False,False,,False
2721,2024-06-06 15:11:00+00:00,TMUS,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,179.92,174.45,SMA_5,179.58,120372.48,False,True,174.96,bb2_upper,False,True,|TakeProfit|,False
2722,2024-06-06 15:11:00+00:00,WELL,False,False,False,False,True,False,0,0,1.0,1,SMA_5,True,sma,1,105.07,103.63,SMA_5,104.88,354551.4,False,True,103.52,bb2_upper,False,True,|TakeProfit|,False
