시간, 매매, 종목, 수량, 현재가, 평균가, 현금변화, 이익
2024-10-23 11:34:00-04:00, SELL, RCL, 48, 202.29, 202.22, 9709.92, 3.12
2024-10-23 11:34:00-04:00, BUY, RTX, 39, 126.4, 126.4, -4929.6, 0.0
2024-10-23 11:34:00-04:00, BUY, ALNY, 17, 294.76, 294.76, -5010.92, 0.0
2024-10-23 11:35:00-04:00, SELL, ALNY, 17, 294.76, 294.76, 5010.92, 0.0
2024-10-23 11:35:00-04:00, BUY, BKNG, 1, 4324.3, 4324.3, -4324.3, 0.0
2024-10-23 11:35:00-04:00, BUY, FTNT, 62, 81.15, 81.15, -5031.3, 0.0
2024-10-23 11:36:00-04:00, BUY, SCHW, 70, 71.84, 71.84, -5029.15, 0.0
2024-10-23 11:36:00-04:00, BUY, RCL, 24, 202.35, 202.35, -4856.4, 0.0
2024-10-23 11:37:00-04:00, SELL, SCHW, 70, 71.88, 71.84, 5031.25, 2.1
2024-10-23 11:37:00-04:00, SELL, RCL, 24, 202.41, 202.35, 4857.84, 1.44
2024-10-23 11:37:00-04:00, BUY, VRT, 45, 111.6, 111.55, -5021.77, 0.0
2024-10-23 11:37:00-04:00, BUY, FTNT, 62, 81.2, 81.15, -5034.38, 0.0
2024-10-23 11:38:00-04:00, BUY, VRT, 45, 111.9, 111.57, -5035.27, 0.0
2024-10-23 11:38:00-04:00, BUY, FTNT, 62, 81.21, 81.17, -5035.02, 0.0
2024-10-23 11:39:00-04:00, BUY, IAU, 28, 51.34, 51.35, -1437.52, 0.0
2024-10-23 11:43:00-04:00, SELL, DJT, 422, 35.45, 35.65, 14959.9, -82.46
2024-10-23 11:43:00-04:00, SELL, VRT, 135, 110.64, 111.68, 14936.4, -140.36
2024-10-23 11:43:00-04:00, BUY, SCHW, 69, 71.89, 71.89, -4960.07, 0.0
2024-10-23 11:43:00-04:00, BUY, IAU, 97, 51.33, 51.35, -4979.01, 0.0
2024-10-23 11:44:00-04:00, SELL, SCHW, 69, 71.88, 71.89, 4959.72, -0.35
2024-10-23 11:44:00-04:00, BUY, DJT, 141, 35.57, 35.57, -5015.37, 0.0
2024-10-23 11:44:00-04:00, BUY, NSC, 19, 257.54, 257.54, -4893.26, 0.0
2024-10-23 11:45:00-04:00, BUY, SCHW, 69, 71.92, 71.92, -4962.82, 0.0
2024-10-23 11:45:00-04:00, BUY, NSC, 19, 257.57, 257.54, -4893.83, 0.0
2024-10-23 11:46:00-04:00, SELL, RTX, 39, 126.31, 126.4, 4926.09, -3.51
2024-10-23 11:46:00-04:00, SELL, SCHW, 69, 71.92, 71.92, 4962.82, 0.0
2024-10-23 11:46:00-04:00, BUY, NSC, 19, 257.54, 257.56, -4893.31, 0.0
2024-10-23 11:46:00-04:00, BUY, GLDM, 93, 53.89, 53.89, -5011.77, 0.0
2024-10-23 11:47:00-04:00, BUY, CVNA, 25, 198.43, 198.43, -4960.75, 0.0
2024-10-23 11:47:00-04:00, BUY, SCHW, 2, 71.94, 71.94, -143.89, 0.0
2024-10-23 11:48:00-04:00, SELL, CVNA, 25, 198.67, 198.43, 4966.75, 6.0
2024-10-23 11:48:00-04:00, SELL, SCHW, 2, 71.9, 71.94, 143.8, -0.09
2024-10-23 11:48:00-04:00, BUY, DJT, 141, 35.61, 35.57, -5021.0, 0.0
2024-10-23 11:48:00-04:00, BUY, GLDM, 2, 53.88, 53.89, -107.76, 0.0
2024-10-23 12:02:00-04:00, SELL, SOFI, 975, 10.52, 10.5, 10261.88, 24.34
2024-10-23 12:07:00-04:00, BUY, SRE, 59, 85.27, 85.27, -5030.93, 0.0
2024-10-23 12:10:00-04:00, BUY, APH, 74, 67.69, 67.69, -5009.06, 0.0
2024-10-23 12:11:00-04:00, BUY, APH, 3, 67.78, 67.69, -203.34, 0.0
2024-10-23 12:15:00-04:00, SELL, DJT, 282, 35.6, 35.59, 10039.23, 2.86
2024-10-23 12:15:00-04:00, BUY, APH, 74, 67.88, 67.69, -5022.75, 0.0
2024-10-23 12:15:00-04:00, BUY, SCHW, 70, 71.76, 71.76, -5023.2, 0.0
2024-10-23 12:19:00-04:00, SELL, SRE, 59, 85.3, 85.27, 5032.4, 1.48
2024-10-23 12:19:00-04:00, BUY, CAVA, 37, 135.7, 135.7, -5020.9, 0.0
2024-10-23 12:25:00-04:00, SELL, QQQ, 30, 489.78, 493.44, 14693.4, -109.7
2024-10-23 12:25:00-04:00, BUY, SRE, 58, 85.3, 85.3, -4947.11, 0.0
2024-10-23 12:26:00-04:00, SELL, SRE, 58, 85.3, 85.29, 4947.69, 0.58
2024-10-23 12:27:00-04:00, BUY, SRE, 58, 85.32, 85.32, -4948.56, 0.0
2024-10-23 12:28:00-04:00, SELL, SRE, 58, 85.38, 85.32, 4952.33, 3.77
2024-10-23 12:29:00-04:00, BUY, SRE, 58, 85.38, 85.38, -4952.04, 0.0
2024-10-23 12:30:00-04:00, SELL, SRE, 58, 85.38, 85.38, 4952.33, 0.29
2024-10-23 12:31:00-04:00, BUY, SRE, 58, 85.36, 85.36, -4951.17, 0.0
2024-10-23 12:32:00-04:00, SELL, SRE, 58, 85.4, 85.36, 4953.2, 2.03
2024-10-23 12:33:00-04:00, BUY, CAVA, 37, 135.7, 135.7, -5020.9, 0.0
2024-10-23 12:33:00-04:00, BUY, SRE, 58, 85.42, 85.42, -4954.36, 0.0
2024-10-23 12:34:00-04:00, SELL, CAVA, 74, 135.97, 135.7, 10061.78, 19.98
2024-10-23 12:34:00-04:00, SELL, SRE, 58, 85.42, 85.42, 4954.65, 0.29
2024-10-23 12:35:00-04:00, BUY, CAVA, 37, 135.96, 135.96, -5030.52, 0.0
2024-10-23 12:35:00-04:00, BUY, SRE, 58, 85.44, 85.44, -4955.81, 0.0
2024-10-23 12:36:00-04:00, SELL, CAVA, 37, 135.91, 135.96, 5028.63, -1.89
2024-10-23 12:36:00-04:00, SELL, SRE, 58, 85.47, 85.44, 4957.26, 1.45
2024-10-23 12:37:00-04:00, BUY, CAVA, 37, 135.91, 135.91, -5028.63, 0.0
2024-10-23 12:37:00-04:00, BUY, SRE, 58, 85.49, 85.49, -4958.42, 0.0
2024-10-23 12:38:00-04:00, SELL, SRE, 58, 85.5, 85.49, 4958.71, 0.29
2024-10-23 12:38:00-04:00, SELL, CAVA, 37, 135.96, 135.91, 5030.34, 1.7
2024-10-23 12:39:00-04:00, BUY, RTX, 39, 126.93, 126.93, -4950.27, 0.0
2024-10-23 12:39:00-04:00, BUY, CAVA, 37, 135.96, 135.96, -5030.34, 0.0
2024-10-23 12:40:00-04:00, SELL, RTX, 39, 126.94, 126.93, 4950.66, 0.39
2024-10-23 12:40:00-04:00, SELL, CAVA, 37, 135.99, 135.96, 5031.45, 1.11
2024-10-23 12:40:00-04:00, BUY, SRE, 58, 85.46, 85.46, -4956.68, 0.0
2024-10-23 12:41:00-04:00, SELL, SRE, 58, 85.45, 85.46, 4956.1, -0.58
2024-10-23 12:41:00-04:00, BUY, RTX, 39, 126.92, 126.92, -4949.88, 0.0
2024-10-23 12:41:00-04:00, BUY, CAVA, 37, 136.0, 136.0, -5032.0, 0.0
2024-10-23 12:42:00-04:00, SELL, RTX, 39, 126.92, 126.92, 4949.88, 0.0
2024-10-23 12:42:00-04:00, SELL, CAVA, 37, 136.1, 136.0, 5035.7, 3.7
2024-10-23 12:42:00-04:00, BUY, SRE, 58, 85.4, 85.4, -4953.2, 0.0
2024-10-23 12:43:00-04:00, SELL, SRE, 58, 85.45, 85.4, 4956.1, 2.9
2024-10-23 12:43:00-04:00, BUY, RTX, 39, 126.93, 126.93, -4950.27, 0.0
2024-10-23 12:43:00-04:00, BUY, CAVA, 36, 136.18, 136.18, -4902.48, 0.0
2024-10-23 12:44:00-04:00, SELL, RTX, 39, 126.95, 126.93, 4951.05, 0.78
2024-10-23 12:44:00-04:00, SELL, CAVA, 36, 136.17, 136.18, 4902.12, -0.36
2024-10-23 12:44:00-04:00, BUY, AA, 119, 42.07, 42.07, -5006.33, 0.0
2024-10-23 12:44:00-04:00, BUY, SRE, 58, 85.43, 85.43, -4954.94, 0.0
2024-10-23 12:45:00-04:00, SELL, SRE, 58, 85.43, 85.43, 4954.94, 0.0
2024-10-23 12:45:00-04:00, BUY, RTX, 39, 126.96, 126.96, -4951.36, 0.0
2024-10-23 12:45:00-04:00, BUY, CAVA, 36, 136.08, 136.08, -4898.88, 0.0
2024-10-23 12:46:00-04:00, SELL, RTX, 39, 127.0, 126.96, 4952.8, 1.44
2024-10-23 12:46:00-04:00, SELL, CAVA, 36, 136.04, 136.08, 4897.44, -1.44
2024-10-23 12:46:00-04:00, BUY, SRE, 58, 85.47, 85.47, -4957.26, 0.0
2024-10-23 12:47:00-04:00, SELL, SRE, 58, 85.54, 85.47, 4961.32, 4.06
2024-10-23 12:47:00-04:00, BUY, RTX, 39, 127.03, 127.03, -4954.17, 0.0
2024-10-23 12:47:00-04:00, BUY, CAVA, 37, 136.01, 136.01, -5032.37, 0.0
2024-10-23 12:48:00-04:00, SELL, RTX, 39, 127.07, 127.03, 4955.73, 1.56
2024-10-23 12:48:00-04:00, SELL, CAVA, 37, 136.01, 136.01, 5032.37, 0.0
2024-10-23 12:48:00-04:00, BUY, SRE, 58, 85.52, 85.52, -4960.16, 0.0
2024-10-23 12:49:00-04:00, SELL, SRE, 58, 85.52, 85.52, 4960.16, 0.0
2024-10-23 12:49:00-04:00, BUY, RTX, 39, 127.08, 127.08, -4956.12, 0.0
2024-10-23 12:49:00-04:00, BUY, CAVA, 36, 136.12, 136.12, -4900.31, 0.0
2024-10-23 12:50:00-04:00, SELL, CAVA, 36, 136.0, 136.12, 4896.0, -4.3
2024-10-23 12:50:00-04:00, SELL, RTX, 39, 127.14, 127.08, 4958.66, 2.53
2024-10-23 12:51:00-04:00, BUY, RTX, 39, 127.16, 127.16, -4959.24, 0.0
2024-10-23 12:51:00-04:00, BUY, CAVA, 37, 135.98, 135.98, -5031.15, 0.0
2024-10-23 12:52:00-04:00, SELL, RTX, 39, 127.07, 127.16, 4955.73, -3.51
2024-10-23 12:52:00-04:00, SELL, CAVA, 37, 136.0, 135.98, 5032.0, 0.85
2024-10-23 12:52:00-04:00, BUY, SRE, 58, 85.49, 85.49, -4958.42, 0.0
2024-10-23 12:53:00-04:00, SELL, SRE, 58, 85.49, 85.49, 4958.42, 0.0
2024-10-23 12:53:00-04:00, BUY, RTX, 39, 127.04, 127.04, -4954.76, 0.0
2024-10-23 12:53:00-04:00, BUY, CAVA, 36, 136.01, 136.01, -4896.31, 0.0
2024-10-23 12:54:00-04:00, SELL, RTX, 39, 127.13, 127.04, 4958.07, 3.31
2024-10-23 12:54:00-04:00, SELL, CAVA, 36, 136.01, 136.01, 4896.31, 0.0
2024-10-23 12:54:00-04:00, BUY, KR, 88, 56.96, 56.96, -5012.04, 0.0
2024-10-23 12:55:00-04:00, SELL, KR, 88, 56.96, 56.96, 5012.48, 0.44
2024-10-23 12:55:00-04:00, BUY, RTX, 39, 127.13, 127.13, -4958.07, 0.0
2024-10-23 12:55:00-04:00, BUY, CAVA, 36, 136.06, 136.06, -4898.16, 0.0
2024-10-23 12:56:00-04:00, SELL, CAVA, 36, 136.06, 136.06, 4898.16, 0.0
2024-10-23 12:56:00-04:00, SELL, RTX, 39, 127.1, 127.13, 4956.9, -1.17
2024-10-23 12:56:00-04:00, BUY, KR, 88, 56.98, 56.98, -5013.8, 0.0
2024-10-23 12:57:00-04:00, SELL, KR, 88, 56.92, 56.98, 5009.4, -4.4
2024-10-23 12:57:00-04:00, BUY, RTX, 39, 127.12, 127.12, -4957.68, 0.0
2024-10-23 12:57:00-04:00, BUY, CAVA, 37, 136.0, 136.0, -5032.0, 0.0
2024-10-23 12:58:00-04:00, SELL, RTX, 39, 127.16, 127.12, 4959.24, 1.56
2024-10-23 12:58:00-04:00, SELL, CAVA, 37, 136.04, 136.0, 5033.3, 1.3
2024-10-23 12:58:00-04:00, BUY, SRE, 58, 85.52, 85.52, -4960.45, 0.0
2024-10-23 12:59:00-04:00, SELL, SRE, 58, 85.52, 85.52, 4960.45, 0.0
2024-10-23 12:59:00-04:00, BUY, RTX, 39, 127.16, 127.16, -4959.24, 0.0
2024-10-23 12:59:00-04:00, BUY, CAVA, 37, 135.95, 135.95, -5030.15, 0.0
2024-10-23 13:00:00-04:00, SELL, RTX, 39, 127.18, 127.16, 4960.02, 0.78
2024-10-23 13:00:00-04:00, SELL, CAVA, 37, 135.95, 135.95, 5030.15, 0.0
2024-10-23 13:01:00-04:00, BUY, KR, 88, 56.98, 56.98, -5013.8, 0.0
2024-10-23 13:02:00-04:00, SELL, KR, 88, 56.98, 56.98, 5013.8, 0.0
2024-10-23 13:02:00-04:00, BUY, CVNA, 25, 196.37, 196.37, -4909.25, 0.0
2024-10-23 13:03:00-04:00, SELL, AA, 119, 41.86, 42.07, 4980.74, -25.59
2024-10-23 13:03:00-04:00, BUY, CVNA, 25, 196.26, 196.37, -4906.43, 0.0
2024-10-23 13:03:00-04:00, BUY, KR, 88, 56.98, 56.98, -5013.8, 0.0
2024-10-23 13:04:00-04:00, SELL, KR, 88, 56.98, 56.98, 5013.89, 0.09
2024-10-23 13:04:00-04:00, BUY, CVNA, 25, 196.5, 196.31, -4912.38, 0.0
2024-10-23 13:06:00-04:00, BUY, CAVA, 37, 135.79, 135.79, -5024.23, 0.0
2024-10-23 13:33:00-04:00, SELL, FTNT, 186, 81.86, 81.19, 15225.96, 125.26
2024-10-23 13:33:00-04:00, BUY, IRM, 39, 125.63, 125.63, -4899.57, 0.0
2024-10-23 13:34:00-04:00, BUY, DJT, 141, 35.53, 35.53, -5009.55, 0.0
2024-10-23 13:34:00-04:00, BUY, IRM, 39, 125.65, 125.63, -4900.35, 0.0
2024-10-23 13:35:00-04:00, BUY, DJT, 12, 35.6, 35.53, -427.26, 0.0
2024-10-23 13:37:00-04:00, SELL, BKNG, 1, 4290.82, 4324.3, 4290.82, -33.48
2024-10-23 13:37:00-04:00, BUY, DJT, 121, 35.62, 35.53, -4310.02, 0.0
2024-10-23 13:43:00-04:00, SELL, CVNA, 75, 194.47, 196.37, 14585.25, -142.81
2024-10-23 13:43:00-04:00, BUY, DJT, 140, 35.59, 35.57, -4982.99, 0.0
2024-10-23 13:43:00-04:00, BUY, KR, 88, 57.0, 57.0, -5015.56, 0.0
2024-10-23 13:44:00-04:00, SELL, KR, 88, 57.02, 57.0, 5017.32, 1.76
2024-10-23 13:44:00-04:00, BUY, ALNY, 16, 295.46, 295.46, -4727.36, 0.0
2024-10-23 13:44:00-04:00, BUY, IRM, 38, 125.75, 125.64, -4778.5, 0.0
2024-10-23 13:45:00-04:00, SELL, SCHW, 70, 71.56, 71.76, 5009.2, -14.0
2024-10-23 13:45:00-04:00, SELL, ALNY, 16, 295.7, 295.46, 4731.2, 3.84
2024-10-23 13:45:00-04:00, BUY, KR, 88, 57.02, 57.02, -5017.32, 0.0
2024-10-23 13:45:00-04:00, BUY, SRE, 56, 85.38, 85.38, -4781.56, 0.0
2024-10-23 13:46:00-04:00, SELL, SRE, 56, 85.37, 85.38, 4780.72, -0.84
2024-10-23 13:46:00-04:00, SELL, KR, 88, 57.04, 57.01, 5019.08, 1.76
2024-10-23 13:47:00-04:00, BUY, TSM, 25, 198.94, 198.94, -4973.5, 0.0
2024-10-23 13:47:00-04:00, BUY, CVNA, 25, 194.88, 194.88, -4871.9, 0.0
2024-10-23 13:54:00-04:00, SELL, DJT, 414, 35.37, 35.58, 14641.65, -88.17
2024-10-23 13:54:00-04:00, SELL, IRM, 116, 125.97, 125.68, 14612.52, 34.1
2024-10-23 13:54:00-04:00, BUY, TSM, 25, 199.05, 198.94, -4976.29, 0.0
2024-10-23 13:54:00-04:00, BUY, CVNA, 25, 194.96, 194.88, -4874.0, 0.0
2024-10-23 13:55:00-04:00, BUY, TSM, 25, 199.2, 199.0, -4980.12, 0.0
2024-10-23 13:55:00-04:00, BUY, CVNA, 25, 194.93, 194.92, -4873.25, 0.0
2024-10-23 13:56:00-04:00, BUY, DJT, 141, 35.47, 35.47, -5001.27, 0.0
2024-10-23 13:56:00-04:00, BUY, KR, 79, 57.17, 57.17, -4516.43, 0.0
2024-10-23 13:57:00-04:00, SELL, KR, 79, 57.16, 57.17, 4515.64, -0.79
2024-10-23 13:57:00-04:00, BUY, IRM, 36, 125.93, 125.93, -4533.48, 0.0
2024-10-23 14:02:00-04:00, SELL, DJT, 141, 35.76, 35.47, 5042.16, 40.89
2024-10-23 14:06:00-04:00, SELL, CAVA, 37, 134.41, 135.79, 4973.11, -51.12
2024-10-23 14:07:00-04:00, BUY, IRM, 39, 125.66, 125.93, -4900.74, 0.0
2024-10-23 14:08:00-04:00, SELL, APH, 151, 67.42, 67.78, 10181.17, -53.98
2024-10-23 14:08:00-04:00, BUY, IRM, 39, 125.74, 125.79, -4903.86, 0.0
2024-10-23 14:08:00-04:00, BUY, SRE, 58, 85.44, 85.44, -4955.52, 0.0
2024-10-23 14:09:00-04:00, BUY, SRE, 58, 85.39, 85.44, -4952.62, 0.0
2024-10-23 14:14:00-04:00, SELL, NSC, 57, 255.53, 257.55, 14565.21, -115.19
2024-10-23 14:14:00-04:00, BUY, SPOT, 13, 380.07, 380.07, -4940.91, 0.0
2024-10-23 14:15:00-04:00, BUY, NSC, 19, 255.74, 255.74, -4859.06, 0.0
2024-10-23 14:16:00-04:00, SELL, SRE, 116, 85.28, 85.42, 9892.48, -15.66
2024-10-23 14:16:00-04:00, BUY, RTX, 39, 127.05, 127.05, -4954.95, 0.0
2024-10-23 14:17:00-04:00, BUY, RTX, 39, 127.05, 127.05, -4954.95, 0.0
2024-10-23 14:21:00-04:00, SELL, CVNA, 75, 194.6, 194.92, 14595.1, -24.05
2024-10-23 14:21:00-04:00, BUY, NSC, 19, 255.72, 255.74, -4858.68, 0.0
2024-10-23 14:22:00-04:00, BUY, SPOT, 13, 380.1, 380.07, -4941.3, 0.0
2024-10-23 14:22:00-04:00, BUY, NSC, 19, 255.68, 255.73, -4858.02, 0.0
2024-10-23 14:23:00-04:00, BUY, SPOT, 13, 380.23, 380.08, -4942.99, 0.0
2024-10-23 14:27:00-04:00, BUY, APH, 3, 67.79, 67.79, -203.37, 0.0
2024-10-23 14:31:00-04:00, SELL, APH, 3, 67.64, 67.79, 202.92, -0.45
2024-10-23 14:33:00-04:00, BUY, APH, 3, 67.77, 67.77, -203.31, 0.0
2024-10-23 14:38:00-04:00, SELL, NSC, 57, 256.67, 255.72, 14630.19, 54.43
2024-10-23 14:38:00-04:00, BUY, RTX, 39, 127.2, 127.05, -4960.8, 0.0
2024-10-23 14:38:00-04:00, BUY, APH, 73, 67.87, 67.77, -4954.51, 0.0
2024-10-23 14:39:00-04:00, BUY, MDT, 51, 92.09, 92.09, -4696.59, 0.0
2024-10-23 14:41:00-04:00, SELL, MDT, 51, 92.1, 92.09, 4697.1, 0.51
2024-10-23 14:41:00-04:00, SELL, IRM, 114, 126.18, 125.77, 14384.52, 46.44
2024-10-23 14:41:00-04:00, BUY, APH, 73, 67.87, 67.87, -4954.51, 0.0
2024-10-23 14:41:00-04:00, BUY, NSC, 19, 256.7, 256.7, -4877.3, 0.0
2024-10-23 14:42:00-04:00, BUY, MDT, 54, 92.14, 92.14, -4975.29, 0.0
2024-10-23 14:42:00-04:00, BUY, NSC, 16, 256.4, 256.7, -4102.4, 0.0
2024-10-23 14:43:00-04:00, SELL, MDT, 54, 92.13, 92.14, 4975.02, -0.27
2024-10-23 14:43:00-04:00, BUY, NSC, 19, 256.36, 256.56, -4870.75, 0.0
2024-10-23 14:43:00-04:00, BUY, O, 5, 64.26, 64.26, -321.28, 0.0
2024-10-23 14:44:00-04:00, SELL, O, 5, 64.22, 64.26, 321.08, -0.2
2024-10-23 14:44:00-04:00, BUY, MDT, 3, 92.16, 92.16, -276.47, 0.0
2024-10-23 14:45:00-04:00, SELL, MDT, 3, 92.17, 92.16, 276.51, 0.04
2024-10-23 14:45:00-04:00, BUY, O, 5, 64.24, 64.24, -321.23, 0.0
2024-10-23 14:46:00-04:00, SELL, O, 5, 64.27, 64.24, 321.35, 0.12
2024-10-23 14:46:00-04:00, BUY, MDT, 3, 92.16, 92.16, -276.47, 0.0
2024-10-23 14:47:00-04:00, SELL, MDT, 3, 92.18, 92.16, 276.52, 0.06
2024-10-23 14:47:00-04:00, BUY, O, 5, 64.28, 64.28, -321.4, 0.0
2024-10-23 14:48:00-04:00, SELL, O, 5, 64.28, 64.28, 321.38, -0.02
2024-10-23 14:48:00-04:00, BUY, MDT, 3, 92.17, 92.17, -276.5, 0.0
2024-10-23 14:49:00-04:00, SELL, MDT, 3, 92.17, 92.17, 276.51, 0.01
2024-10-23 14:49:00-04:00, BUY, O, 5, 64.3, 64.3, -321.48, 0.0
2024-10-23 14:50:00-04:00, SELL, O, 5, 64.31, 64.3, 321.55, 0.07
2024-10-23 14:50:00-04:00, BUY, MDT, 3, 92.16, 92.16, -276.47, 0.0
2024-10-23 14:51:00-04:00, SELL, MDT, 3, 92.16, 92.16, 276.47, 0.0
2024-10-23 14:51:00-04:00, BUY, O, 5, 64.28, 64.28, -321.38, 0.0
2024-10-23 14:52:00-04:00, SELL, O, 5, 64.3, 64.28, 321.52, 0.14
2024-10-23 14:52:00-04:00, BUY, MDT, 3, 92.15, 92.15, -276.46, 0.0
2024-10-23 14:53:00-04:00, SELL, MDT, 3, 92.15, 92.15, 276.45, -0.01
2024-10-23 14:53:00-04:00, BUY, O, 5, 64.28, 64.28, -321.42, 0.0
2024-10-23 14:54:00-04:00, SELL, O, 5, 64.26, 64.28, 321.32, -0.1
2024-10-23 14:54:00-04:00, BUY, MDT, 3, 92.19, 92.19, -276.56, 0.0
2024-10-23 14:55:00-04:00, SELL, MDT, 3, 92.19, 92.19, 276.57, 0.01
2024-10-23 14:55:00-04:00, BUY, O, 5, 64.28, 64.28, -321.42, 0.0
2024-10-23 14:56:00-04:00, SELL, O, 5, 64.29, 64.28, 321.45, 0.03
2024-10-23 14:56:00-04:00, BUY, MDT, 3, 92.18, 92.18, -276.55, 0.0
2024-10-23 14:57:00-04:00, SELL, MDT, 3, 92.2, 92.18, 276.62, 0.06
2024-10-23 14:57:00-04:00, SELL, NSC, 54, 256.7, 256.49, 13861.53, 11.08
2024-10-23 14:57:00-04:00, BUY, CVNA, 25, 195.86, 195.86, -4896.38, 0.0
2024-10-23 14:57:00-04:00, BUY, O, 77, 64.33, 64.33, -4953.41, 0.0
2024-10-23 14:58:00-04:00, SELL, CVNA, 25, 195.94, 195.86, 4898.5, 2.12
2024-10-23 14:58:00-04:00, SELL, O, 77, 64.32, 64.33, 4952.26, -1.15
2024-10-23 14:58:00-04:00, BUY, WFC, 77, 64.44, 64.44, -4961.88, 0.0
2024-10-23 14:58:00-04:00, BUY, MDT, 54, 92.21, 92.21, -4979.34, 0.0
2024-10-23 14:59:00-04:00, SELL, MDT, 54, 92.21, 92.21, 4979.34, 0.0
2024-10-23 14:59:00-04:00, BUY, NSC, 19, 256.68, 256.68, -4877.02, 0.0
2024-10-23 14:59:00-04:00, BUY, CVNA, 22, 196.1, 196.1, -4314.31, 0.0
2024-10-23 15:01:00-04:00, SELL, RTX, 117, 127.12, 127.1, 14873.04, 2.34
2024-10-23 15:02:00-04:00, BUY, RTX, 39, 127.18, 127.18, -4959.82, 0.0
2024-10-23 15:03:00-04:00, SELL, RTX, 39, 127.13, 127.18, 4958.07, -1.76
2024-10-23 15:04:00-04:00, BUY, RTX, 39, 127.14, 127.14, -4958.46, 0.0
2024-10-23 15:04:00-04:00, BUY, WEC, 50, 99.3, 99.3, -4964.75, 0.0
2024-10-23 15:05:00-04:00, SELL, WFC, 77, 64.5, 64.44, 4966.5, 4.62
2024-10-23 15:05:00-04:00, SELL, WEC, 50, 99.27, 99.3, 4963.5, -1.25
2024-10-23 15:05:00-04:00, SELL, RTX, 39, 127.09, 127.14, 4956.51, -1.95
2024-10-23 15:11:00-04:00, BUY, ALNY, 16, 295.92, 295.92, -4734.72, 0.0
2024-10-23 15:12:00-04:00, BUY, ALNY, 16, 295.52, 295.92, -4728.24, 0.0
2024-10-23 15:13:00-04:00, BUY, ALNY, 16, 295.51, 295.72, -4728.12, 0.0
2024-10-23 15:15:00-04:00, BUY, RTX, 39, 127.19, 127.19, -4960.41, 0.0
2024-10-23 15:16:00-04:00, SELL, RTX, 39, 127.22, 127.19, 4961.58, 1.17
2024-10-23 15:16:00-04:00, BUY, CAVA, 36, 135.85, 135.85, -4890.6, 0.0
2024-10-23 15:17:00-04:00, BUY, RTX, 6, 127.24, 127.24, -763.41, 0.0
2024-10-23 15:18:00-04:00, SELL, CAVA, 36, 135.86, 135.85, 4890.96, 0.36
2024-10-23 15:18:00-04:00, SELL, RTX, 6, 127.34, 127.24, 764.04, 0.63
2024-10-23 15:19:00-04:00, SELL, CVNA, 22, 196.9, 196.1, 4331.8, 17.49
2024-10-23 15:19:00-04:00, BUY, IRM, 39, 125.7, 125.7, -4902.3, 0.0
2024-10-23 15:19:00-04:00, BUY, CAVA, 36, 135.92, 135.92, -4893.12, 0.0
2024-10-23 15:20:00-04:00, SELL, NSC, 19, 257.19, 256.68, 4886.61, 9.59
2024-10-23 15:20:00-04:00, SELL, CAVA, 36, 135.92, 135.92, 4893.19, 0.07
2024-10-23 15:20:00-04:00, BUY, RTX, 39, 127.29, 127.29, -4964.31, 0.0
2024-10-23 15:20:00-04:00, BUY, CVNA, 25, 196.85, 196.85, -4921.25, 0.0
2024-10-23 15:21:00-04:00, SELL, RTX, 39, 127.24, 127.29, 4962.16, -2.15
2024-10-23 15:21:00-04:00, SELL, CVNA, 25, 196.99, 196.85, 4924.75, 3.5
2024-10-23 15:21:00-04:00, BUY, MDT, 54, 92.11, 92.11, -4973.93, 0.0
2024-10-23 15:21:00-04:00, BUY, IRM, 39, 125.71, 125.7, -4902.76, 0.0
2024-10-23 15:23:00-04:00, SELL, TSM, 75, 200.35, 199.07, 15026.25, 96.33
2024-10-23 15:23:00-04:00, BUY, TRGP, 30, 166.19, 166.19, -4985.7, 0.0
2024-10-23 15:23:00-04:00, BUY, RTX, 39, 127.19, 127.19, -4960.41, 0.0
2024-10-23 15:24:00-04:00, SELL, RTX, 39, 127.1, 127.19, 4957.1, -3.31
2024-10-23 15:24:00-04:00, BUY, TRGP, 30, 166.12, 166.19, -4983.6, 0.0
2024-10-23 15:24:00-04:00, BUY, MDT, 54, 92.14, 92.11, -4975.83, 0.0
2024-10-23 15:25:00-04:00, BUY, MDT, 2, 92.14, 92.13, -184.29, 0.0
2024-10-23 15:31:00-04:00, SELL, MDT, 110, 92.28, 92.13, 10150.8, 16.75
2024-10-23 15:31:00-04:00, BUY, RTX, 39, 127.29, 127.29, -4964.31, 0.0
2024-10-23 15:31:00-04:00, BUY, EXC, 123, 40.78, 40.78, -5015.94, 0.0
2024-10-23 15:32:00-04:00, SELL, RTX, 39, 127.36, 127.29, 4967.23, 2.92
2024-10-23 15:32:00-04:00, BUY, MDT, 54, 92.31, 92.31, -4984.74, 0.0
2024-10-23 15:32:00-04:00, BUY, GILD, 2, 87.35, 87.35, -174.7, 0.0
2024-10-23 15:33:00-04:00, SELL, MDT, 54, 92.31, 92.31, 4984.74, 0.0
2024-10-23 15:33:00-04:00, BUY, EQIX, 5, 890.85, 890.85, -4454.25, 0.0
2024-10-23 15:33:00-04:00, BUY, CVNA, 2, 197.45, 197.45, -394.9, 0.0
2024-10-23 15:34:00-04:00, SELL, EQIX, 5, 891.06, 890.85, 4455.33, 1.08
2024-10-23 15:34:00-04:00, SELL, CVNA, 2, 197.5, 197.45, 395.01, 0.11
2024-10-23 15:34:00-04:00, BUY, RTX, 39, 127.32, 127.32, -4965.48, 0.0
