,시간,종목,bb1돌파1,bb1돌파2,bb1아래,bb2아래,bb2돌파1,bb1터치,bb2돌파2,RSI다이버,정배열,SMA돌파,종가밑SMA,매수의견,매수근거,매수강도,price,손절가,손절근거,추적손절가,거래대금,손절가터치,저항선터치,손절가후보,손절가후보근거,무저항매도,매도의견,매도근거,보유의견
0,2024-11-01 13:30:00+00:00,TEAM,False,False,False,True,True,True,0,0,1.0,0,,True,bb2,1,223.06,213.61,bb2_lower,220.83,645585698.3,False,False,0.0,,False,False,,False
1,2024-11-01 13:30:00+00:00,CMCSA,False,False,False,False,False,False,0,0,1.0,1,SMA_20,True,sma,1,44.05,43.14,SMA_20,43.6,154063276.01,False,False,0.0,,False,False,,False
2,2024-11-01 13:31:00+00:00,CMCSA,False,False,False,False,False,False,0,0,1.0,2,SMA_5,True,sma,1,44.23,43.58,SMA_20,43.79,159473974.33,False,True,43.29,SMA_5,False,True,|TakeProfit|,False
3,2024-11-01 13:31:00+00:00,AMZN,False,False,False,True,True,True,1,0,1.0,0,,True,bb2,2,199.83,195.55,bb2_lower,197.83,6176995684.85,False,False,0.0,,False,False,,False
4,2024-11-01 13:31:00+00:00,BKNG,False,False,False,False,False,False,0,0,1.0,1,SMA_20,True,sma,1,4677.18,4580.92,SMA_20,4630.4,161316109.52,False,False,0.0,,False,False,,False
5,2024-11-01 13:32:00+00:00,BKNG,False,False,False,False,False,False,0,0,1.0,1,SMA_20,True,sma,1,4699.56,4628.31,SMA_20,4652.56,169112671.27,False,True,4631.06,SMA_5,False,True,|TakeProfit|,False
6,2024-11-01 13:32:00+00:00,AMZN,False,False,False,True,True,True,1,0,1.0,0,,True,bb2,2,199.98,197.42,bb2_lower,197.98,6534129260.91,False,True,197.14,SMA_5,False,False,,True
7,2024-11-01 13:32:00+00:00,CMCSA,False,False,False,False,False,False,0,0,1.0,2,SMA_5,True,sma,1,44.26,43.3,SMA_5,43.82,167636123.56,False,False,0.0,,False,False,,False
8,2024-11-01 13:33:00+00:00,TEAM,False,False,False,False,False,False,0,0,1.0,0,,False,,0,219.89,209.62,bb2_lower,0.0,728610425.21,True,False,209.62,bb2_lower,False,True,|StopLoss|,False
9,2024-11-01 13:33:00+00:00,AMZN,False,False,False,True,True,True,1,0,1.0,0,,True,bb2,2,199.88,197.49,bb2_lower,197.98,6832188845.76,False,True,197.12,SMA_5,False,False,,True
10,2024-11-01 13:32:00+00:00,BKNG,False,False,False,False,False,False,0,0,1.0,1,SMA_20,True,sma,1,4699.56,4582.03,SMA_20,4652.56,176909233.01,False,False,0.0,,False,False,,False
11,2024-11-01 13:34:00+00:00,BKNG,False,False,False,False,True,False,0,0,1.0,1,SMA_20,True,sma,1,4686.85,4627.68,SMA_20,4652.56,179149547.46,False,True,4628.55,SMA_5,False,True,|TakeProfit|,False
12,2024-11-01 13:34:00+00:00,CMCSA,False,False,False,False,False,False,0,0,1.0,2,SMA_5,True,sma,1,44.48,43.78,SMA_5,44.04,184404359.48,False,False,43.78,SMA_5,False,False,,False
13,2024-11-01 13:34:00+00:00,SMAR,True,False,False,True,False,False,0,0,1.0,1,SMA_240,True,sma,1,56.38,55.26,SMA_240,55.82,82606858.4,False,False,0.0,,False,False,,False
14,2024-11-01 13:35:00+00:00,AMZN,False,False,False,True,False,False,-1,0,1.0,0,,False,,-1,197.89,196.04,bb2_lower,0.0,7395550708.69,True,False,196.04,bb2_lower,False,True,|StopLoss|,False
15,2024-11-01 13:35:00+00:00,CMCSA,False,False,False,False,False,False,0,0,1.0,2,SMA_5,True,sma,1,44.47,43.78,SMA_5,44.04,191435278.77,False,False,43.78,SMA_5,False,False,,False
