,시간,종목,bb1돌파1,bb1돌파2,bb1아래,bb2아래,bb2돌파1,bb1터치,bb2돌파2,RSI다이버,정배열,SMA돌파,종가밑SMA,매수의견,매수근거,매수강도,price,손절가,손절근거,추적손절가,거래대금,손절가터치,저항선터치,손절가후보,손절가후보근거,무저항매도,매도의견,매도근거,보유의견
476,2024-12-17 17:20:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,1,SMA_240,True,sma,1,64.31,63.68,SMA_120,64.2,20331233.38,False,True,63.78,SMA_20,False,True,|TakeProfit|,False
477,2024-12-17 17:20:00+00:00,HUBS,False,False,False,True,False,False,0,0,1.0,0,,False,,0,740.06,732.68,bb2_lower,0.0,14757448.67,False,True,731.86,SMA_120,False,True,|TakeProfit|,False
478,2024-12-17 17:21:00+00:00,AMZN,False,False,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,230.61,227.92,SMA_120,230.26,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
479,2024-12-17 17:21:00+00:00,BITO,False,False,False,False,False,False,0,0,1.0,0,,False,,0,27.56,27.31,SMA_20,0.0,19453612.3,False,True,27.49,SMA_5,False,True,|TakeProfit|,False
480,2024-12-17 17:21:00+00:00,V,False,True,False,False,True,False,0,0,1.0,3,SMA_60,True,sma,1,317.84,314.02,SMA_60,317.27,87329993.67,False,True,316.88,bb1_upper,False,True,|TakeProfit|,False
481,2024-12-17 17:22:00+00:00,EBAY,False,False,False,False,False,False,0,0,1.0,1,SMA_240,True,sma,1,64.24,63.22,SMA_240,64.16,20331233.38,False,True,63.78,SMA_20,False,True,|TakeProfit|,False
482,2024-12-17 17:22:00+00:00,GBTC,False,False,False,False,False,False,0,0,1.0,1,SMA_20,True,sma,1,85.31,84.26,SMA_20,85.19,32726209.29,False,True,84.96,SMA_5,False,True,|TakeProfit|,False
483,2024-12-17 17:22:00+00:00,RGTI,False,False,False,True,True,True,1,0,1.0,0,,True,bb2,2,8.99,8.72,bb2_lower,8.99,190107342.62,True,False,8.72,bb2_lower,False,True,|StopLoss|,False
484,2024-12-17 17:23:00+00:00,AMZN,False,False,False,False,True,False,0,0,1.0,1,SMA_120,True,sma,1,230.65,227.92,SMA_120,230.25,577620876.12,False,True,229.26,SMA_60,False,True,|TakeProfit|,False
485,2024-12-17 17:23:00+00:00,BITO,False,False,False,False,False,False,0,0,1.0,1,SMA_20,True,sma,1,27.59,27.31,SMA_20,27.56,19453612.3,False,True,27.49,SMA_5,False,True,|TakeProfit|,False
